STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
1463,Tran Quoc Quang,B22DCFT331,8.7,8.0,5.5,6.5,7.2
1464,Doan Thi Binh,B22DCKH710,9.5,3.4,6.2,4.1,5.8
1465,Pham Huu Huy,B22DCCN606,8.7,6.8,9.4,2.7,6.9
1466,Dinh Dinh Quang,B22DCBC858,7.5,6.6,3.2,5.9,5.8
1467,Do Quang An,B22DCAT556,9.5,8.8,6.4,0.2,6.2
1468,Vu Duc Huy,B22DCCN826,7.8,9.4,1.1,3.6,5.5
1469,Do Quoc Quan,B22DCKT158,9.0,2.5,5.9,6.8,6.0
1470,Ly Manh Son,B22DCMR042,6.9,4.3,8.3,3.6,5.8
1471,Hoang Thu Binh,B22DCAT086,6.1,6.1,0.1,8.4,5.2
1472,Phan Thi Ha,B22DCMR174,8.2,1.7,8.3,9.2,6.8
1473,Vu Duc Ngan,B22DCAT475,7.6,5.7,5.7,7.7,6.7
1474,Huynh Cong Nhi,B22DCQT503,8.2,2.8,8.2,4.8,6.0
1475,Vo Cong Tam,B22DCFT221,9.6,1.7,6.3,5.2,5.7
1476,Duong Duc Linh,B22DCKT046,8.6,1.5,7.7,2.7,5.1
1477,Dang Manh Mai,B22DCCN523,6.8,4.7,3.3,8.6,5.8
1478,Dang Thanh Huy,B22DCFT282,7.9,1.5,3.6,8.7,5.4
1479,Phan Thi Phuong,B22DCBC317,9.5,0.7,5.2,0.1,3.9
1480,Tran Huu Hung,B22DCKT302,9.6,7.0,8.8,6.3,7.9
1481,Huynh Thanh Binh,B22DCQT028,7.2,6.7,3.0,8.7,6.4
1482,Dinh Quoc Hung,B22DCQT370,8.7,4.8,1.0,2.8,4.3
1483,Vu Manh An,B22DCMR947,8.4,2.8,1.6,2.4,3.8
1484,Huynh Minh Linh,B22DCQT708,7.7,3.8,5.9,4.1,5.4
1485,Ly Gia Bao,B22DCCN456,7.2,6.3,5.5,10.0,7.2
1486,Dinh Thu Hung,B22DCFT509,6.9,4.4,4.3,6.2,5.5
1487,Ho Thi Hoa,B22DCAT155,8.9,1.1,0.8,8.6,4.8
1488,Nguyen Minh Mai,B22DCQT479,7.5,4.1,4.8,0.4,4.2
1489,Le Ngoc Hai,B22DCQT514,7.5,4.7,7.6,8.2,7.0
1490,Pham Bao Tam,B22DCFT275,9.4,8.4,2.0,9.5,7.3
1491,Duong Duc Anh,B22DCQT914,7.2,1.1,5.5,6.4,5.1
1492,Ho Bao Binh,B22DCFT492,6.9,9.0,5.7,4.7,6.6
1493,Hoang Quang Anh,B22DCBC848,7.2,4.9,1.3,7.7,5.3
1494,Vu Quoc Thao,B22DCFT426,6.2,8.4,3.9,0.2,4.7
1495,Ta Huu Huy,B22DCCN940,6.1,6.0,6.1,3.1,5.3
1496,Doan Quang Binh,B22DCAT828,9.8,1.4,8.4,9.3,7.2
1497,Ta Thanh Tu,B22DCKH025,8.4,5.2,4.7,8.6,6.7
1498,Vo Gia Chi,B22DCBC136,7.6,5.2,0.9,9.2,5.7
1499,Vo Thu Nga,B22DCQT445,9.1,7.3,9.1,6.9,8.1
1500,Tran Minh Minh,B22DCAT883,9.0,5.8,3.4,0.4,4.6
1501,Le Ngoc Ngan,B22DCQT395,7.7,6.5,6.3,6.9,6.8
1502,Vo Manh Ngoc,B22DCFT624,6.3,8.6,8.4,0.8,6.0
1503,Ly Manh Quan,B22DCCN158,7.3,9.7,2.7,6.6,6.6
1504,Doan Minh Yen,B22DCAT200,8.7,5.4,1.4,2.9,4.6
1505,Duong Thi Long,B22DCVT892,8.3,9.6,9.0,8.4,8.8
1506,Ho Cong Vy,B22DCKH944,9.2,3.4,8.1,4.2,6.2
1507,Mai Huu Thang,B22DCQT068,6.1,9.0,7.1,7.6,7.4
1508,Vu Thanh Viet,B22DCBC250,8.6,6.2,1.6,4.1,5.1
1509,Dang Duc Thao,B22DCBC739,9.5,9.9,0.3,1.9,5.4
1510,Nguyen Manh Chau,B22DCAT345,8.4,6.1,4.3,0.4,4.8
1511,Ly Bao Phuong,B22DCKT341,6.6,7.6,3.8,0.5,4.6
1512,Hoang Thu Phong,B22DCKH646,7.8,3.3,2.2,7.7,5.2
1513,Nguyen Gia Minh,B22DCFT048,8.8,8.2,8.8,3.8,7.4
1514,Vo Duc Thao,B22DCAT205,6.4,6.0,6.9,0.4,4.9
1515,Vu Gia Quan,B22DCKT649,8.5,9.7,0.6,4.2,5.8
1516,Tran Thanh Mai,B22DCPT754,7.7,5.4,2.4,2.5,4.5
1517,Ngo Gia Mai,B22DCFT490,8.7,1.9,3.4,7.4,5.3
1518,Nguyen Bao Ngan,B22DCAT194,6.3,5.2,7.3,8.0,6.7
1519,Dinh Quoc Nga,B22DCKT325,8.7,4.6,6.8,1.4,5.4
1520,Huynh Thi Linh,B22DCQT982,9.4,1.6,6.7,4.5,5.5
1521,Duong Duc Binh,B22DCQT557,9.5,0.5,2.5,7.4,5.0
1522,Dinh Dinh Bao,B22DCPT929,6.4,7.9,1.7,3.3,4.8
1523,Do Xuan Thang,B22DCQT233,8.5,0.2,6.0,2.1,4.2
1524,Nguyen Gia Vy,B22DCVT387,8.2,6.1,0.3,3.3,4.5
1525,Vo Van Anh,B22DCAT168,7.3,1.9,2.5,0.4,3.0
1526,Doan Gia Mai,B22DCAT503,7.4,4.0,5.5,8.6,6.4
1527,Le Bao Linh,B22DCFT814,9.6,1.9,0.9,6.8,4.8
1528,Ho Huu Ha,B22DCBC514,7.4,7.9,3.9,4.0,5.8
1529,Dinh Gia Duy,B22DCVT631,9.7,7.5,4.5,5.3,6.8
1530,Duong Thu Mai,B22DCAT761,9.2,7.2,5.7,3.9,6.5
1531,Hoang Manh Yen,B22DCFT674,8.8,8.2,7.0,1.4,6.3
1532,Hoang Gia Hai,B22DCMR357,6.0,1.7,3.0,1.6,3.1
1533,Le Thu Hoa,B22DCCN585,9.9,2.2,5.8,6.7,6.2
1534,Vu Gia Tuan,B22DCKT662,10.0,4.2,2.3,3.1,4.9
1535,Bui Xuan Ngan,B22DCQT055,7.3,3.9,5.9,8.8,6.5
1536,Doan Quang Duy,B22DCFT706,8.7,9.3,5.3,4.0,6.8
1537,Nguyen Thu Dung,B22DCPT208,8.6,4.4,3.2,1.2,4.3
1538,Bui Cong Binh,B22DCKH351,6.7,4.0,4.1,5.6,5.1
1539,Nguyen Thu Linh,B22DCQT623,6.8,5.3,4.6,7.1,5.9
1540,Nguyen Thi Bao,B22DCKT013,8.2,5.2,1.6,4.2,4.8
1541,Pham Dinh Ly,B22DCBC143,6.1,4.6,5.3,3.0,4.8
1542,Vo Van Nga,B22DCKH519,8.6,5.2,1.2,9.3,6.1
1543,Dang Thu Nhi,B22DCVT263,6.2,9.5,1.8,5.6,5.8
1544,Ho Quang Hai,B22DCQT929,8.1,9.1,9.1,9.6,9.0
1545,Dinh Quoc Minh,B22DCFT383,6.3,9.7,2.2,7.1,6.3
1546,Mai Gia Hieu,B22DCPT333,7.9,3.8,6.7,1.9,5.1
1547,Hoang Van Binh,B22DCMR872,9.0,4.1,4.0,9.6,6.7
1548,Nguyen Van Trang,B22DCKH730,6.4,7.2,3.7,6.3,5.9
1549,Vu Manh Dung,B22DCVT984,7.2,3.4,2.6,1.2,3.6
1550,Ta Gia Nhi,B22DCQT681,9.0,2.9,0.9,5.1,4.5
1551,Do Bao Ngoc,B22DCKH401,8.8,8.9,6.0,8.6,8.1
1552,Tran Van Thang,B22DCBC050,7.6,4.3,9.7,8.8,7.6
1553,Bui Van Giang,B22DCKT504,9.5,5.9,7.3,6.9,7.4
1554,Do Quoc Quang,B22DCMR417,6.8,7.9,2.6,1.7,4.8
1555,Dinh Duc Tu,B22DCCN356,8.5,4.1,8.3,9.5,7.6
1556,Do Van Anh,B22DCKT245,6.4,5.2,5.8,9.1,6.6
1557,Bui Manh Chi,B22DCFT346,6.5,8.9,2.9,6.4,6.2
1558,Vu Quoc Chau,B22DCAT971,9.0,1.8,9.7,1.6,5.5
1559,Dinh Ngoc Tuan,B22DCKH135,7.8,6.2,5.7,1.7,5.3
1560,Vu Minh Thang,B22DCPT759,9.8,4.6,4.8,0.2,4.8
1561,Doan Thanh Trang,B22DCKT831,6.7,2.7,9.0,2.6,5.2
1562,Doan Quoc Nam,B22DCCN108,8.8,3.4,3.6,4.5,5.1
1563,Nguyen Xuan Ly,B22DCKH862,9.6,0.2,8.4,9.2,6.8
1564,Phan Duc Quang,B22DCFT043,8.6,8.0,4.1,1.7,5.6
1565,Vu Thi Huy,B22DCKT230,7.9,4.7,8.1,1.1,5.5
1566,Vo Manh Huong,B22DCFT776,6.6,9.7,8.8,3.3,7.1
1567,Mai Quang Anh,B22DCBC260,8.9,6.5,0.2,9.3,6.2
1568,Ngo Huu Dung,B22DCAT407,9.5,6.3,3.6,5.4,6.2
1569,Phan Xuan Trung,B22DCVT003,9.9,2.0,9.9,9.1,7.7
1570,Duong Duc Huong,B22DCQT458,8.4,7.8,5.4,4.4,6.5
1571,Pham Gia Ha,B22DCPT686,8.1,3.3,9.3,6.2,6.7
1572,Bui Minh Linh,B22DCKH725,8.6,2.2,0.2,8.1,4.8
1573,Huynh Thi Tam,B22DCMR565,6.2,1.6,4.2,9.4,5.3
1574,Pham Cong Phong,B22DCFT239,7.2,9.0,8.1,7.8,8.0
1575,Tran Bao Hieu,B22DCKH740,9.7,4.5,2.8,5.3,5.6
1576,Vu Dinh Ngan,B22DCVT729,8.4,3.7,5.5,6.5,6.0
1577,Ho Huu Nhi,B22DCQT156,8.4,6.8,8.2,0.8,6.0
1578,Dang Huu Duy,B22DCAT672,6.9,2.8,6.7,0.9,4.3
1579,Hoang Duc Ngan,B22DCCN420,6.3,4.5,4.2,0.0,3.8
1580,Dang Thu Ha,B22DCVT297,6.8,7.0,6.4,9.5,7.4
1581,Ly Dinh Chau,B22DCVT444,8.0,2.6,7.7,2.4,5.2
1582,Dinh Quoc Bao,B22DCQT583,7.0,4.3,6.2,5.2,5.7
1583,Dang Huu Ly,B22DCFT393,7.4,9.5,0.9,8.3,6.5
1584,Le Bao Nam,B22DCPT169,7.3,9.2,2.1,4.2,5.7
1585,Nguyen Duc An,B22DCVT628,8.4,1.9,4.8,3.6,4.7
1586,Ly Thu Nhi,B22DCMR666,6.6,9.5,1.9,6.2,6.0
1587,Hoang Thu Trung,B22DCPT358,7.1,5.2,9.5,5.5,6.8
1588,Tran Gia Tam,B22DCBC267,9.6,4.1,0.5,1.3,3.9
1589,Phan Manh Thao,B22DCVT268,6.2,3.4,2.1,5.9,4.4
1590,Nguyen Quoc Chi,B22DCAT113,7.1,8.2,5.6,9.2,7.5
1591,Ly Manh Viet,B22DCVT604,8.1,6.8,4.9,6.6,6.6
1592,Duong Cong Huy,B22DCFT938,9.6,6.5,5.5,8.3,7.5
1593,Le Thu Nam,B22DCQT521,6.1,8.6,2.7,1.4,4.7
1594,Phan Minh Nhi,B22DCVT668,9.8,0.7,0.9,0.8,3.1
1595,Duong Huu Linh,B22DCFT031,7.9,7.2,8.6,4.8,7.1
1596,Ly Bao Nga,B22DCBC633,9.3,6.5,2.8,6.8,6.4
1597,Tran Thu Khanh,B22DCMR950,7.3,3.2,3.1,9.2,5.7
1598,Ho Cong Tam,B22DCFT836,9.6,0.9,3.4,1.0,3.7
1599,Vo Thi Nga,B22DCCN379,6.1,4.8,3.6,7.3,5.4
1600,Bui Ngoc Thao,B22DCVT754,8.6,4.6,7.6,5.4,6.5
1601,Dang Bao Ngoc,B22DCVT811,8.4,1.4,4.4,5.0,4.8
1602,Ly Thu Hieu,B22DCAT876,6.2,4.7,5.9,0.6,4.4
1603,Phan Duc Trung,B22DCKH281,9.3,9.7,3.0,8.3,7.6
1604,Phan Van Phong,B22DCCN179,7.6,7.4,8.1,8.0,7.8
1605,Ta Thu Hieu,B22DCPT713,9.9,9.3,7.3,7.6,8.5
1606,Phan Gia Ngan,B22DCFT780,7.9,3.6,2.8,9.1,5.8
1607,Doan Duc Nga,B22DCKT752,9.3,5.0,8.3,1.9,6.1
1608,Nguyen Thu Minh,B22DCFT895,8.5,0.8,6.1,1.7,4.3
1609,Mai Manh Chi,B22DCBC627,6.9,5.8,7.9,0.4,5.2
1610,Phan Van Viet,B22DCMR551,8.5,8.8,8.6,3.5,7.3
1611,Do Cong Huong,B22DCVT314,8.4,0.6,1.6,5.9,4.1
1612,Vo Van Phong,B22DCKT743,6.6,2.0,6.8,9.1,6.1
1613,Ho Quoc Hai,B22DCFT566,9.4,7.7,5.4,8.4,7.7
1614,Hoang Huu Bao,B22DCVT669,8.9,8.7,5.9,8.4,8.0
1615,Phan Bao Quang,B22DCPT710,9.7,3.6,9.2,0.3,5.7
1616,Ly Minh Chau,B22DCBC868,6.7,1.9,3.2,8.8,5.2
1617,Phan Huu Linh,B22DCMR557,6.6,8.9,5.6,9.4,7.6
1618,Do Minh Ha,B22DCPT226,7.5,6.0,5.4,0.3,4.8
1619,Ngo Quang Trung,B22DCPT562,6.5,4.2,8.2,2.4,5.3
1620,Ngo Minh Tuan,B22DCVT470,9.2,0.6,0.4,3.5,3.4
1621,Dinh Manh Trang,B22DCFT922,10.0,8.7,4.6,5.9,7.3
1622,Hoang Thu Chi,B22DCKH054,6.2,5.4,2.9,3.5,4.5
1623,Duong Quang Huy,B22DCAT231,6.9,8.6,0.7,3.9,5.0
1624,Huynh Gia Khanh,B22DCVT275,6.8,3.1,3.6,1.4,3.7
1625,Ngo Dinh An,B22DCFT611,6.4,9.8,5.7,3.6,6.4
1626,Ta Quoc Long,B22DCBC071,9.4,9.3,6.6,4.7,7.5
1627,Ngo Xuan Yen,B22DCKH072,9.7,1.1,5.8,7.2,5.9
1628,Phan Ngoc Hai,B22DCFT850,7.3,5.6,2.9,9.9,6.4
1629,Phan Manh Ly,B22DCPT525,9.5,7.9,9.7,0.7,6.9
1630,Mai Huu Giang,B22DCVT956,9.0,5.2,2.0,2.5,4.7
1631,Tran Manh Binh,B22DCKH850,8.5,2.4,4.0,2.6,4.4
1632,Ngo Thi Phuc,B22DCVT788,7.1,1.2,1.2,4.7,3.5
1633,Tran Thi Ly,B22DCAT862,8.1,3.3,7.4,2.2,5.2
1634,Ta Thi Giang,B22DCCN431,8.1,0.3,5.9,4.5,4.7
1635,Ta Quang Yen,B22DCQT235,7.8,5.5,0.0,7.8,5.3
1636,Duong Quoc Vy,B22DCBC613,9.0,4.1,8.6,1.1,5.7
1637,Do Manh Hieu,B22DCAT338,8.9,0.7,1.9,3.1,3.6
1638,Bui Quang Trung,B22DCAT968,8.8,0.0,4.3,3.1,4.1
1639,Dang Xuan Viet,B22DCBC504,9.9,10.0,6.0,4.4,7.6
1640,Phan Xuan Long,B22DCFT668,8.0,7.7,10.0,5.8,7.9
1641,Dinh Dinh Quan,B22DCCN651,7.5,7.1,5.5,7.9,7.0
1642,Ngo Gia Tam,B22DCBC948,9.8,8.8,7.4,2.2,7.0
1643,Nguyen Ngoc Khanh,B22DCKH393,8.4,1.7,2.3,2.1,3.6
1644,Dang Manh Dung,B22DCQT347,8.5,3.4,3.6,7.5,5.8
1645,Ta Ngoc Hoa,B22DCVT494,6.4,1.0,6.0,5.7,4.8
1646,Tran Huu Ha,B22DCBC325,8.0,2.4,2.5,6.5,4.8
1647,Pham Cong Giang,B22DCKT810,8.8,6.6,6.7,4.7,6.7
1648,Duong Gia Mai,B22DCCN610,7.5,9.9,8.2,7.4,8.2
1649,Dinh Quang Giang,B22DCVT710,8.2,4.9,5.8,4.1,5.8
1650,Ta Quoc Bao,B22DCQT804,8.3,0.2,2.5,1.3,3.1
1651,Ly Thi Thang,B22DCQT947,7.0,7.9,6.1,7.4,7.1
1652,Bui Quoc Khanh,B22DCQT012,9.5,7.2,9.6,3.3,7.4
1653,Do Quang Hung,B22DCKH403,9.6,4.9,0.8,8.3,5.9
1654,Huynh Manh Vy,B22DCPT882,7.9,3.5,0.8,6.4,4.7
1655,Le Dinh Duy,B22DCMR328,7.5,4.5,4.4,4.6,5.2
1656,Huynh Cong Viet,B22DCAT015,8.0,2.7,5.5,5.9,5.5
1657,Doan Quang Trang,B22DCPT842,8.9,3.8,2.5,4.4,4.9
1658,Nguyen Duc Mai,B22DCKT586,7.9,6.7,1.4,8.0,6.0
1659,Le Duc Ngoc,B22DCKH789,9.9,3.4,5.9,1.2,5.1
1660,Ho Thu Anh,B22DCFT987,7.8,2.8,9.4,7.9,7.0
1661,Doan Xuan Tu,B22DCCN275,7.9,0.9,7.4,9.6,6.5
1662,Vo Bao Chi,B22DCBC158,8.9,8.3,1.5,4.4,5.8
1663,Le Dinh Phuong,B22DCFT918,8.3,6.1,6.7,5.7,6.7
1664,Huynh Quang An,B22DCCN516,8.8,9.3,9.9,7.2,8.8
1665,Ngo Quang Hoa,B22DCKT065,6.5,6.4,6.6,4.0,5.9
1666,Do Thanh Vy,B22DCAT005,7.0,4.5,8.3,0.9,5.2
1667,Vo Bao Phuong,B22DCKT693,7.8,4.9,2.7,4.6,5.0
1668,Do Duc Son,B22DCKT985,6.9,3.5,3.7,4.2,4.6
1669,Nguyen Quoc Anh,B22DCBC566,6.9,7.8,8.5,2.1,6.3
1670,Hoang Dinh Thao,B22DCKH676,6.3,9.2,8.6,7.2,7.8
1671,Ho Duc Duy,B22DCBC430,7.1,8.6,7.0,9.0,7.9
1672,Nguyen Xuan Quang,B22DCPT006,6.4,7.3,2.2,7.8,5.9
1673,Do Cong Hai,B22DCAT954,8.9,4.0,1.5,1.5,4.0
1674,Ho Quoc Bao,B22DCVT802,6.7,2.5,9.1,0.8,4.8
1675,Ho Gia Duy,B22DCFT502,9.8,9.9,3.1,1.7,6.1
1676,Do Huu Huong,B22DCBC844,6.6,1.5,1.8,1.0,2.7
1677,Dinh Ngoc Tam,B22DCKH058,6.8,3.2,8.5,10.0,7.1
1678,Ta Thu Linh,B22DCCN734,7.1,4.2,3.1,4.4,4.7
1679,Nguyen Huu Vy,B22DCAT895,9.7,4.9,8.3,4.9,6.9
1680,Ho Manh Khanh,B22DCMR341,8.5,0.5,2.1,5.9,4.2
1681,Vu Quoc Tu,B22DCPT382,8.2,3.2,2.4,0.5,3.6
1682,Vo Van Tu,B22DCQT158,8.0,5.5,1.7,3.7,4.7
1683,Tran Huu An,B22DCBC640,6.4,0.9,9.0,2.9,4.8
1684,Doan Thanh Long,B22DCKH445,7.3,5.5,3.6,6.4,5.7
1685,Duong Bao Quan,B22DCKT271,6.9,4.8,3.8,8.6,6.0
1686,Nguyen Cong Hung,B22DCCN417,7.7,7.8,2.2,5.1,5.7
1687,Do Gia Hieu,B22DCFT202,9.2,2.9,4.3,7.2,5.9
1688,Nguyen Thu Vy,B22DCQT125,8.4,6.4,2.6,2.2,4.9
1689,Ly Quoc Giang,B22DCCN954,9.6,9.9,5.2,8.2,8.2
1690,Ly Minh Trung,B22DCCN476,9.7,6.1,2.4,4.3,5.6
1691,Mai Minh Vy,B22DCKT181,8.3,2.0,2.9,4.0,4.3
1692,Ngo Quoc Bao,B22DCFT211,9.2,5.5,3.5,8.1,6.6
1693,Mai Dinh Duy,B22DCMR742,8.2,1.7,8.4,4.8,5.8
1694,Nguyen Huu Huy,B22DCPT499,9.0,9.0,3.1,4.6,6.4
1695,Ta Thu Viet,B22DCMR761,9.6,2.2,2.1,7.9,5.5
1696,Phan Thanh Phuong,B22DCCN961,8.5,5.6,4.1,8.9,6.8
1697,Dang Quoc Thao,B22DCKT899,8.7,2.5,0.7,3.6,3.9
1698,Nguyen Cong Phong,B22DCKH673,7.4,0.1,7.5,5.0,5.0
1699,Huynh Duc Quang,B22DCBC141,8.8,6.7,6.0,5.4,6.7
1700,Ngo Ngoc Minh,B22DCMR768,6.3,5.1,1.3,2.6,3.8
1701,Dang Gia Anh,B22DCMR073,7.3,7.2,7.1,1.3,5.7
1702,Vo Thanh Mai,B22DCCN590,9.2,5.3,2.8,8.5,6.5
1703,Ta Quang Hieu,B22DCVT732,6.4,8.7,7.7,5.4,7.1
1704,Phan Cong Ly,B22DCQT738,8.6,9.8,0.0,8.6,6.8
1705,Hoang Minh Linh,B22DCKH352,6.6,5.9,0.2,0.9,3.4
1706,Bui Huu Hieu,B22DCFT370,6.7,0.9,3.7,8.1,4.8
1707,Tran Xuan Long,B22DCPT744,8.9,0.9,6.0,8.5,6.1
1708,Dang Manh Binh,B22DCKT882,7.3,2.1,5.9,4.0,4.8
1709,Phan Minh Hoa,B22DCFT898,7.4,0.9,4.7,4.3,4.3
1710,Bui Thanh Nga,B22DCFT937,10.0,0.2,4.4,2.5,4.3
1711,Ta Huu Ngan,B22DCKH009,6.2,1.3,0.3,6.0,3.5
1712,Mai Thu Ngan,B22DCVT137,8.1,2.2,7.1,2.7,5.0
1713,Bui Duc Phong,B22DCAT381,6.2,0.8,5.4,2.1,3.6
1714,Ho Ngoc Trung,B22DCPT459,9.3,1.0,6.6,7.5,6.1
1715,Ngo Huu Minh,B22DCCN364,6.8,5.5,8.2,4.6,6.3
1716,Hoang Thanh Nga,B22DCVT436,7.7,9.5,10.0,2.5,7.4
1717,Hoang Quoc Hai,B22DCKH993,8.1,8.4,8.7,7.4,8.2
1718,Le Xuan Tu,B22DCAT264,6.3,5.1,4.0,8.8,6.0
1719,Vu Quoc Thang,B22DCBC715,6.3,2.4,2.1,1.8,3.1
1720,Doan Quang Phuc,B22DCFT610,9.7,7.9,7.6,2.1,6.8
1721,Doan Thanh Tu,B22DCAT649,8.7,3.7,7.3,1.1,5.2
1722,Huynh Manh An,B22DCFT511,6.1,4.4,2.2,8.5,5.3
1723,Mai Thi Tu,B22DCAT842,7.1,6.5,9.3,7.8,7.7
1724,Mai Quoc Binh,B22DCKT707,6.6,1.1,5.7,9.8,5.8
1725,Mai Thi Binh,B22DCCN887,6.7,6.5,5.4,3.8,5.6
1726,Phan Duc Bao,B22DCCN930,6.2,8.7,7.8,7.5,7.5
1727,Dinh Xuan Dung,B22DCQT578,6.3,4.2,6.3,5.9,5.7
1728,Bui Minh Minh,B22DCCN099,9.3,6.2,3.8,1.0,5.1
1729,Do Dinh Tuan,B22DCBC755,6.8,1.4,7.2,6.2,5.4
1730,Doan Quoc Binh,B22DCPT934,7.6,4.7,4.1,9.7,6.5
1731,Ho Duc Nam,B22DCBC593,7.8,6.4,3.0,5.4,5.7
1732,Huynh Quang Phuc,B22DCCN282,8.7,8.5,0.7,8.0,6.5
1733,Dinh Thu Bao,B22DCCN236,8.6,2.5,7.2,0.6,4.7
1734,Tran Ngoc Hieu,B22DCFT907,7.2,1.1,9.2,7.9,6.3
1735,Ngo Minh Linh,B22DCAT455,8.3,6.6,6.5,4.0,6.3
1736,Dinh Quoc Giang,B22DCMR815,9.7,8.5,6.2,0.2,6.1
1737,Hoang Gia Minh,B22DCVT088,6.7,3.0,1.8,1.6,3.3
1738,Dang Huu Bao,B22DCMR194,7.5,1.3,8.3,6.1,5.8
1739,Ly Thanh Lan,B22DCKT784,7.0,6.6,5.3,6.1,6.2
1740,Dang Gia Hung,B22DCVT733,7.6,6.1,1.6,0.4,3.9
1741,Doan Manh Hieu,B22DCKT072,8.9,3.5,0.7,0.9,3.5
1742,Vu Huu Hai,B22DCKH191,6.9,4.2,3.6,5.6,5.1
1743,Mai Thi Phuc,B22DCKT184,7.9,0.0,7.3,1.4,4.1
1744,Duong Minh Viet,B22DCQT847,6.7,8.4,7.7,0.9,5.9
1745,Pham Van Phuc,B22DCKH441,7.9,6.2,2.0,0.3,4.1
1746,Duong Thi Thang,B22DCVT965,7.1,0.9,2.0,7.3,4.3
1747,Le Thu Phuc,B22DCFT306,6.0,8.0,9.3,9.5,8.2
1748,Do Thanh Long,B22DCMR756,8.5,4.9,7.8,2.1,5.8
1749,Vu Quoc Anh,B22DCQT747,7.9,1.0,5.7,5.2,5.0
1750,Pham Ngoc Tu,B22DCBC631,7.8,2.7,1.2,2.5,3.5
1751,Mai Xuan Phong,B22DCCN978,9.5,3.7,9.3,2.8,6.3
1752,Mai Manh Thao,B22DCMR970,9.6,4.0,4.8,5.6,6.0
1753,Vu Bao Hoa,B22DCMR546,9.8,4.2,3.3,5.4,5.7
1754,Ta Van Chau,B22DCVT520,6.7,6.4,5.6,0.3,4.8
1755,Ly Manh Thang,B22DCFT267,8.6,1.5,9.8,1.6,5.4
1756,Vu Thanh Huy,B22DCKT910,7.9,5.0,9.3,5.2,6.9
1757,Ly Gia Ly,B22DCCN213,7.4,8.8,3.9,0.2,5.1
1758,Hoang Huu Ha,B22DCKH032,7.1,4.4,1.1,9.6,5.5
1759,Vu Xuan Chau,B22DCFT727,8.9,8.0,1.6,6.0,6.1
1760,Dang Cong Tu,B22DCPT638,6.8,5.5,0.1,8.4,5.2
1761,Ly Bao Linh,B22DCKH246,9.2,8.5,6.0,7.0,7.7
1762,Phan Thi Minh,B22DCAT178,8.1,4.4,0.2,7.2,5.0
1763,Vu Thi Quang,B22DCBC013,8.1,6.0,4.4,8.1,6.7
1764,Duong Thanh Mai,B22DCKH502,7.3,4.0,2.2,9.9,5.8
1765,Phan Manh Huy,B22DCMR367,8.6,8.5,7.9,4.0,7.2
1766,Huynh Huu Ngoc,B22DCCN016,6.4,4.9,8.7,3.5,5.9
1767,Doan Manh Giang,B22DCKT664,7.6,5.5,3.4,2.5,4.8
1768,Phan Cong Huy,B22DCVT537,8.2,3.2,1.2,7.9,5.1
1769,Dinh Dinh Quan,B22DCKH171,9.0,1.8,8.2,5.8,6.2
1770,Ho Thu Phuc,B22DCKH430,7.6,9.9,8.2,1.1,6.7
1771,Dinh Cong Nga,B22DCKH845,9.9,3.0,8.3,3.0,6.1
1772,Doan Van Phong,B22DCBC017,8.1,0.5,1.9,3.2,3.4
1773,Phan Xuan Quan,B22DCKH100,8.4,3.6,7.5,1.5,5.2
1774,Phan Quang Ly,B22DCQT984,7.2,5.4,5.2,3.0,5.2
1775,Mai Quang Ha,B22DCMR050,6.2,7.3,9.8,6.0,7.3
1776,Vu Quang Lan,B22DCPT398,8.6,8.1,6.4,3.6,6.7
1777,Phan Gia Phong,B22DCCN779,6.1,9.7,8.4,3.5,6.9
1778,Dang Thanh Hoa,B22DCVT234,6.6,9.5,8.6,7.7,8.1
1779,Do Quang Phuc,B22DCQT414,6.1,4.3,3.5,1.8,3.9
1780,Mai Manh Nga,B22DCKH091,10.0,2.2,0.9,1.0,3.5
1781,Doan Thu Ly,B22DCFT385,7.4,9.6,1.2,8.7,6.7
1782,Duong Van Nga,B22DCAT344,9.3,7.6,8.8,0.9,6.6
1783,Ngo Bao Quan,B22DCVT114,7.0,8.6,3.6,3.3,5.6
1784,Phan Dinh Chau,B22DCKT507,7.1,4.5,6.9,4.8,5.8
1785,Mai Quang Anh,B22DCMR633,6.7,4.9,8.3,8.2,7.0
1786,Vo Huu Chi,B22DCKH592,8.8,8.9,4.2,1.6,5.9
1787,Bui Thanh Phuc,B22DCMR493,8.4,2.9,0.5,8.7,5.1
1788,Do Gia Hoa,B22DCBC300,6.1,9.8,6.8,4.2,6.7
1789,Do Thi Minh,B22DCMR158,9.1,5.6,6.2,6.7,6.9
1790,Ta Dinh Nam,B22DCKT853,6.5,5.3,3.1,2.1,4.2
1791,Hoang Bao Long,B22DCPT114,7.0,6.3,2.0,3.7,4.8
1792,Do Bao Duy,B22DCMR593,7.5,2.7,8.3,0.5,4.8
1793,Mai Duc Ngoc,B22DCAT299,8.6,1.3,7.0,9.7,6.6
1794,Ngo Thi Ngoc,B22DCVT042,9.7,0.4,8.3,0.7,4.8
1795,Ly Thanh Ngoc,B22DCKT048,8.5,6.0,0.8,1.9,4.3
1796,Ho Huu Dung,B22DCPT622,8.5,9.6,6.2,2.5,6.7
